#,Listing ID,Listing Class,Street Number,Street Name,Municipality,Community,List Price,Sold Price,Type,Style,Bed Room,Extra Space,Wash Room,Family Room,Kitchen,Garage Type,A/C,Heat Type,Contract Date,Sold Date,List Brokerage
1253,W5513869,Sld,36,Forestgrov,Brampton,Heart Lake,1290000,1515000,Detached,2-Storey,3,1,4,Y,1,Single Car,Cen,Gas,2022-02-24,2022-03-07,HOMELIFE SI
1254,W5465478,Sld,65,Pantomine,Brampton,Brampton W,1296000,1482500,Detached,2-Storey,3,1,4,N,1,Single Car,Cen,Gas,2022-01-06,2022-01-07,HOMELIFE/MI
1255,W5487964,Sld,42,Ferncastle,Brampton,Fletcher's Creek,1299000,1510000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-02-02,2022-02-09,ESTATE #1
1256,W5495179,Sld,71,Summer Val,Brampton,Snelgrove,1299000,1365000,Detached,Bungalow-Raised,3,0,3,Y,1,Single Car,Cen,Gas,2022-02-09,2022-02-14,RE/MAX REAL
1257,W5498793,Sld,19,Earl Grey,Brampton,Fletcher's Creek,1299000,1461000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-02-11,2022-02-21,INTERCITY
1258,W5499638,Sld,118,Edenbrook,Brampton,Fletcher's Creek,1299000,1480000,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2022-02-12,2022-02-19,SAVE MAX SU
1259,W5508680,Sld,8,Tufton,Brampton,Fletcher's Creek,1299000,1451000,Detached,2-Storey,3,1,3,Y,1,Single Car,Cen,Gas,2022-02-22,2022-02-22,EXECUTIVE R
1260,W5511011,Sld,3,Niven,Brampton,Westgate,1299000,1650000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-02-23,2022-02-27,REDBUYERS R
1261,W5511916,Sld,56,Martree,Brampton,Madoc,1299000,1650000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-02-23,2022-02-27,RIGHT AT HO
1262,W5512717,Sld,21,Mountland,Brampton,Brampton E,1299000,1500000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-02-24,2022-02-28,HOMELIFE/MI
1263,W5520942,Sld,458,Father Tob,Brampton,Sandringham,1299000,1705000,Detached,2-Storey,4,0,4,Y,1,Single Car,Cen,Gas,2022-03-02,2022-03-04,HOMELIFE MI
1264,W5524204,Sld,29,Haslemere,Brampton,Brampton E,1299000,1260000,Detached,Backsplit,3,1,3,N,1,Single Car,Cen,Gas,2022-03-04,2022-03-09,HOMELIFE/MI
1265,W5540623,Sld,12,Enford,Brampton,Northwest,1299000,1475000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-03-17,2022-03-22,RE/MAX REAL
1266,W5547158,Sld,27,Hillpath,Brampton,Snelgrove,1299000,1318000,Detached,Bungalow-Raised,3,0,3,Y,1,Single Car,Cen,Gas,2022-03-23,2022-03-25,RE/MAX REAL
1267,W5554359,Sld,43,Rainforest,Brampton,Sandringham,1299000,1465000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-03-29,2022-03-31,REALTY EXEC
1268,W5464443,Sld,23,Ravensclif,Brampton,Northwood,1299813,1490000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-01-05,2022-01-08,CENTURY 21
1269,W5483511,Sld,9,Collingwoo,Brampton,Snelgrove,1299888,1675000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-01-28,2022-02-03,ROYAL LEPAG
1270,W5465793,Sld,20,Meadow Gla,Brampton,Sandringham,1299900,1135000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-01-04,2022-01-05,HOMELIFE LA
1271,W5471400,Sld,103,Sewells,Brampton,Fletcher's Creek,1299900,1488000,Detached,2-Storey,4,0,3,N,1,Single Car,Cen,Gas,2022-01-13,2022-01-19,RE/MAX WEST
1272,W5478554,Sld,101,Stoneylake,Brampton,Madoc,1299900,1613000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-01-22,2022-01-25,RE/MAX REAL
1273,W5482818,Sld,111,Woodvalley,Brampton,Fletcher's Creek,1299900,1575000,Detached,2-Storey,3,2,4,N,1,Single Car,Cen,Gas,2022-01-27,2022-01-31,RE/MAX REAL
1274,W5502340,Sld,114,Fletchers,Brampton,Fletcher's Creek,1299900,1608000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-02-12,2022-02-22,GREENRLTY
1275,W5502983,Sld,567,Edenbrook,Brampton,Northwest,1299900,1475000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-02-16,2022-03-04,REALTY EXEC
1276,W5507001,Sld,60,Amboise,Brampton,Fletcher's Creek,1299900,1560000,Detached,2-Storey,3,2,4,Y,1,Single Car,Cen,Gas,2022-02-18,2022-02-20,SAVE MAX FI
1277,W5515994,Sld,25,Red Clover,Brampton,Sandringham,1299900,1375000,Detached,2-Storey,3,1,4,Y,1,Single Car,Cen,Gas,2022-02-27,2022-03-10,RE/MAX REAL
1278,W5529344,Sld,401,Brisdale,Brampton,Fletcher's Creek,1299900,1420000,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2022-03-09,2022-03-17,RE/MAX REAL
1279,W5540222,Sld,48,Rangemore,Brampton,Northwest,1299900,1375000,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2022-03-16,2022-03-22,CENTURY 21
1280,W5548869,Sld,23,Napa Valle,Brampton,Fletcher's Creek,1299900,1433000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-03-24,2022-03-29,RE/MAX REAL
1281,W5554609,Sld,6,Owlridge,Brampton,Credit Valley,1299900,1450000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-03-29,2022-03-30,RE/MAX HALL
1282,W5551995,Sld,51,Chadwick,Brampton,Fletcher's Creek,1299990,1220000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-03-25,2022-03-28,ROYAL LEPAG
1283,W5471526,Sld,9,Ventura,Brampton,Fletcher's Creek,1299999,1681000,Detached,2-Storey,5,2,5,Y,1,Single Car,Cen,Gas,2022-01-13,2022-01-14,HOMELIFE HE
1284,W5489044,Sld,40,Barr,Brampton,Heart Lake,1299999,1410000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-02-02,2022-02-04,RE/MAX REAL
1285,W5521155,Sld,114,Lockwood,Brampton,Brampton W,1299999,1470000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-03-03,2022-03-17,HOMELIFE/MI
1286,W5532716,Sld,74,Thorntree,Brampton,Fletcher's Creek,1299999,1652500,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-03-10,2022-03-14,CITYSCAPE
1287,W5550277,Sld,10,Narrow Val,Brampton,Sandringham,1299999,1355000,Detached,2-Storey,3,2,4,Y,1,Single Car,Cen,Gas,2022-03-25,2022-03-30,CENTURY 21
1288,W5680915,Sld,52,Greenmount,Brampton,Northgate,790000,710000,Detached,Sidesplit,4,1,2,Y,1,Single Car,Cen,Gas,2022-06-30,2022-08-04,RIGHT AT HO
1289,W5737800,Sld,11,Junewood,Brampton,Northgate,799000,815000,Detached,2-Storey,3,0,2,N,1,Single Car,Cen,Gas,2022-08-19,2022-08-20,RE/MAX REAL
1290,W5678543,Sld,48,Lindridge,Brampton,Westgate,799900,810000,Detached,Backsplit,3,1,3,Y,1,Single Car,Cen,Gas,2022-06-29,2022-07-02,HOMELIFE SU
1291,W5741429,Sld,41,Simmons,Brampton,Madoc,845000,835000,Detached,Backsplit,3,0,2,Y,1,Single Car,Cen,Gas,2022-08-23,2022-09-02,RE/MAX REAL
1292,W5733705,Sld,34,Trewartha,Brampton,Heart Lake,849900,825000,Detached,Backsplit,3,0,2,Y,1,Single Car,Cen,Gas,2022-08-12,2022-08-25,IPRO REALTY
1293,W5764801,Sld,34,Simmons,Brampton,Madoc,869900,865000,Detached,Backsplit,3,1,2,Y,1,Single Car,Cen,Gas,2022-09-15,2022-09-18,RE/MAX REAL
1294,W5736460,Sld,17,Fiddlers G,Brampton,Fletcher's Creek,879888,975000,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2022-08-18,2022-08-23,RE/MAX REAL
1295,W5680832,Sld,91,Somerset,Brampton,Heart Lake,889900,870000,Detached,Sidesplit,3,0,2,Y,1,Single Car,Cen,Gas,2022-06-29,2022-07-25,ROYAL LEPAG
1296,W5713647,Sld,122,Royal Palm,Brampton,Heart Lake,897900,840000,Detached,2-Storey,3,0,2,N,1,Single Car,Cen,Gas,2022-07-28,2022-08-04,RE/MAX REAL
1297,W5679676,Sld,118,Elderwood,Brampton,Brampton N,899000,885000,Detached,Backsplit,3,0,2,Y,1,Single Car,Cen,Gas,2022-06-30,2022-07-06,RE/MAX REAL
1298,W5682611,Sld,132,Ural,Brampton,Sandringham,899000,935000,Detached,2-Storey,3,1,3,N,1,Single Car,Cen,Gas,2022-07-04,2022-07-25,CENTURY 21
1299,W5725312,Sld,116,Black Oak,Brampton,Sandringham,899000,901000,Detached,2-Storey,3,1,4,Y,1,Single Car,Cen,Gas,2022-08-09,2022-08-10,KAPS REALTY
1300,W5718492,Sld,34,Castlehill,Brampton,Northwood,899900,860000,Detached,2-Storey,3,0,4,N,1,Single Car,Cen,Gas,2022-08-02,2022-08-04,RISING SUN
1301,W5737705,Sld,2,Mount Fore,Brampton,Heart Lake,899900,888000,Detached,Sidesplit,3,0,2,Y,1,Single Car,Cen,Gas,2022-08-19,2022-08-25,RE/MAX REAL
1302,W5682162,Sld,83,Grassingto,Brampton,Northgate,919900,873000,Detached,Sidesplit,4,0,2,Y,1,Single Car,Cen,Gas,2022-07-02,2022-07-22,RE/MAX REAL
1303,W5767684,Sld,7,Willis,Brampton,Brampton E,929000,895000,Detached,Backsplit,3,1,3,N,1,Single Car,Cen,Gas,2022-09-19,2022-09-26,RE/MAX REAL
1304,W5712982,Sld,45,Glenforest,Brampton,Northgate,949000,920000,Detached,Bungalow-Raised,3,1,2,N,1,Single Car,Cen,Gas,2022-07-28,2022-09-21,ROYAL LEPAG
1305,W5663816,Sld,2,Ashwood,Brampton,Avondale,949999,908000,Detached,Bungalow,3,1,2,N,1,Single Car,Cen,Gas,2022-06-17,2022-07-08,HOMELIFE/MI
1306,W5697033,Sld,189,Bufford,Brampton,Brampton S,968000,980000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-07-14,2022-07-17,ROYAL LEPAG
1307,W5769509,Sld,3,Bellcrest,Brampton,Credit Valley,969000,990000,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2022-09-20,2022-09-21,RE/MAX REAL
1308,W5720356,Sld,31,Bramfield,Brampton,Fletcher's Creek,969900,942000,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2022-08-04,2022-08-06,RE/MAX GOLD
1309,W5697106,Sld,22,Grovetree,Brampton,Northgate,979900,960000,Detached,Sidesplit,4,0,2,Y,1,Single Car,Cen,Gas,2022-07-14,2022-07-26,ROYAL LEPAG
1310,W5728511,Sld,6,Spencer,Brampton,Fletcher's Creek,989000,930000,Detached,2-Storey,3,1,3,N,1,Single Car,Cen,Gas,2022-08-11,2022-09-08,RE/MAX HALL
1311,W5751860,Sld,18,Cobbler,Brampton,Fletcher's Creek,995000,1075000,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2022-09-03,2022-09-06,RE/MAX REAL
1312,W5676667,Sld,34,Billiter,Brampton,Northwest,998000,999999,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2022-06-28,2022-07-07,RE/MAX REAL
1313,W5770151,Sld,54,Pappain,Brampton,Snelgrove,998000,1007100,Detached,Bungalow,3,0,2,Y,1,Single Car,Cen,Gas,2022-09-21,2022-09-26,RE/MAX PROF
1314,W5695143,Sld,28,Saunter,Brampton,Northwest,999000,1011000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-07-13,2022-07-19,SAVE MAX 36
1315,W5709027,Sld,47,Sedgewick,Brampton,Fletcher's Creek,999000,1150000,Detached,2-Storey,3,2,4,Y,1,Single Car,Cen,Gas,2022-07-25,2022-08-08,RE/MAX REAL
1316,W5710911,Sld,90,Shady Pine,Brampton,Sandringham,999000,865000,Detached,2-Storey,3,2,4,N,1,Single Car,Cen,Gas,2022-07-26,2022-07-29,ROYAL LEPAG
1317,W5717283,Sld,46,Peggy,Brampton,Heart Lake,999000,934000,Detached,2-Storey,3,1,3,Y,1,Single Car,Cen,Gas,2022-08-02,2022-09-02,HOMELIFE SI
1318,W5724602,Sld,48,Wheatberry,Brampton,Sandringham,999000,1400000,Detached,2-Storey,4,0,4,Y,1,Single Car,Cen,Gas,2022-08-08,2022-08-09,RE/MAX REAL
1319,W5731279,Sld,29,Mikado,Brampton,Central Park,999700,962000,Detached,Bungalow,3,1,3,Y,1,Single Car,Cen,Gas,2022-08-13,2022-09-02,CENTURY 21
1320,W5713203,Sld,34,Sandyside,Brampton,Fletcher's Creek,999888,1180000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-07-28,2022-08-03,RE/MAX REAL
1321,W5726967,Sld,22,Furrows,Brampton,Heart Lake,999900,1050000,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2022-08-10,2022-08-12,RE/MAX REAL
1322,W5738975,Sld,31,Grasshoppe,Brampton,Sandringham,999900,1170000,Detached,2-Storey,4,1,4,N,1,Single Car,Cen,Gas,2022-08-20,2022-08-29,RE/MAX REAL
1323,W5744657,Sld,65,Buick,Brampton,Fletcher's Creek,999900,1280000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-08-26,2022-08-30,HOMELIFE SU
1324,W5753129,Sld,49,Enclave,Brampton,Sandringham,999900,1300003,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-09-06,2022-09-14,CENTURY 21
1325,W5765528,Sld,32,Furrows,Brampton,Heart Lake,999900,995000,Detached,2-Storey,3,1,3,Y,1,Single Car,Cen,Gas,2022-09-16,2022-09-19,RE/MAX REAL
1326,W5718978,Sld,103,Trailside,Brampton,Bramalea N,999941,970000,Detached,Bungalow,2,1,3,Y,1,Single Car,Cen,Gas,2022-08-03,2022-08-15,"EXP REALTY,"
1327,W5701016,Sld,11,Richvale,Brampton,Heart Lake,999999,999000,Detached,2-Storey,3,1,4,Y,1,Single Car,Cen,Gas,2022-07-16,2022-07-19,RIGHT AT HO
1328,W5711200,Sld,28,Hybrid,Brampton,Northwest,999999,1070000,Detached,2-Storey,3,0,3,Y,1,Single Car,Cen,Gas,2022-07-26,2022-08-17,HOMELIFE/MI
1329,W5733714,Sld,36,Worthingto,Brampton,Fletcher's Creek,999999,990000,Detached,2-Storey,3,1,3,N,1,Single Car,Cen,Gas,2022-08-16,2022-08-19,"EXP REALTY,"
1330,W5770191,Sld,36,Durham,Brampton,Southgate,999999,960000,Detached,Bungalow,3,2,2,N,1,Single Car,Cen,Gas,2022-09-21,2022-09-28,HOMELIFE/MI
1331,W5729660,Sld,6,Lever,Brampton,Fletcher's Creek,1015000,1035000,Detached,2-Storey,3,0,4,Y,1,Single Car,Cen,Gas,2022-08-12,2022-08-23,KELLER WILL
1332,W5769178,Sld,54,Prince,Brampton,Northwest,1020000,1035000,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2022-09-20,2022-09-30,SLAVENS & A
1333,W5720359,Sld,84,Atkins,Brampton,Northwood,1050000,995000,Detached,2-Storey,3,2,4,Y,1,Single Car,Cen,Gas,2022-08-04,2022-08-29,RE/MAX REAL
1334,W5653236,Sld,247,Fernforest,Brampton,Sandringham,1059000,1060000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-06-09,2022-08-11,HOMELIFE MA
1335,W5731181,Sld,64,Acadian,Brampton,Fletcher's Creek,1059900,997500,Detached,2-Storey,3,1,4,N,1,Single Car,Cen,Gas,2022-08-13,2022-08-17,RE/MAX REAL
1336,W5711883,Sld,38,Charleswoo,Brampton,Fletcher's Creek,1088000,975000,Detached,2-Storey,3,0,3,N,1,Single Car,Cen,Gas,2022-07-27,2022-08-09,ROYAL LEPAG
1337,W5685479,Sld,92,Ambleside,Brampton,Brampton S,1096000,1139000,Detached,Sidesplit,3,0,3,Y,1,Single Car,Cen,Gas,2022-07-05,2022-07-10,ROYAL LEPAG
1338,W5671093,Sld,54,Four Seaso,Brampton,Fletcher's Creek,1099000,1050000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-06-23,2022-07-01,"EXP REALTY,"
1339,W5675816,Sld,127,Elgin,Brampton,Brampton S,1099000,1099000,Detached,Sidesplit,3,1,3,Y,1,Single Car,Cen,Gas,2022-06-27,2022-08-08,RE/MAX REAL
1340,W5748470,Sld,35,Southwell,Brampton,Heart Lake,1099000,1049000,Detached,2-Storey,3,1,4,Y,1,Single Car,Cen,Gas,2022-08-31,2022-08-31,RE/MAX REAL
1341,W5754687,Sld,53,Geneva,Brampton,Northgate,1099000,1025000,Detached,Sidesplit,4,0,3,Y,1,Single Car,Cen,Gas,2022-09-07,2022-09-29,RE/MAX HALL
1342,W5673062,Sld,80,Addington,Brampton,Avondale,1099900,1055000,Detached,Backsplit,3,2,3,N,1,Single Car,Cen,Gas,2022-06-24,2022-07-02,HOMELIFE/MI
1343,W5726656,Sld,52,Prince,Brampton,Northwest,1099900,1080000,Detached,2-Storey,3,0,4,N,1,Single Car,Cen,Gas,2022-08-10,2022-08-27,RE/MAX REAL
1344,W5737427,Sld,65,Hood,Brampton,Fletcher's Creek,1099900,1180008,Detached,Bungalow-Raised,3,1,3,Y,1,Single Car,Cen,Gas,2022-08-19,2022-08-21,ZOLO REALTY
1345,W5708393,Sld,8,Drury,Brampton,Southgate,1109900,999999,Detached,2-Storey,3,1,4,Y,1,Single Car,Cen,Gas,2022-07-23,2022-08-16,RE/MAX GOLD
1346,W5726442,Sld,74,Sunley,Brampton,Fletcher's Creek,1119000,1105000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-08-09,2022-09-09,HOMELIFE/MI
1347,W5682159,Sld,14,Everingham,Brampton,Sandringham,1148800,1250000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-07-03,2022-07-04,RE/MAX REAL
1348,W5744462,Sld,54,Hogan Mano,Brampton,Northwest,1149000,1110000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-08-26,2022-08-31,HOMELIFE/MI
1349,W5656588,Sld,18,Willowcres,Brampton,Brampton W,1149900,1045000,Detached,2-Storey,3,0,4,Y,1,Single Car,Cen,Gas,2022-06-12,2022-09-28,RIGHT AT HO
1350,W5699731,Sld,9,Daisy,Brampton,Snelgrove,1149900,1200000,Detached,2-Storey,3,1,4,N,1,Single Car,Cen,Gas,2022-07-16,2022-07-23,IPRO REALTY
1351,W5658174,Sld,9,Chestermer,Brampton,Fletcher's Creek,1150000,1125000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-06-14,2022-07-18,"REDFIN, BRO"
1352,W5714015,Sld,28,Begonia,Brampton,Northwest,1165000,1115000,Detached,2-Storey,3,1,3,Y,1,Single Car,Cen,Gas,2022-07-29,2022-08-17,"EXP REALTY,"
1353,W5663091,Sld,2,Moore,Brampton,Downtown Brampton,1175000,1110000,Detached,Backsplit,4,0,3,Y,2,Single Car,Cen,Gas,2022-06-16,2022-09-13,IPRO REALTY
1354,W5725992,Sld,91,Sundridge,Brampton,Snelgrove,1179900,1135000,Detached,Bungalow-Raised,4,0,3,Y,1,Single Car,Cen,Gas,2022-08-09,2022-09-07,RE/MAX GOLD
1355,W5752006,Sld,3,Bilby,Brampton,Northwest,1179900,1179900,Detached,2-Storey,4,0,4,Y,1,Single Car,Cen,Gas,2022-09-04,2022-09-06,RE/MAX GOLD
1356,W5719970,Sld,24,Poplar Pla,Brampton,Fletcher's Creek,1198000,1125000,Detached,2-Storey,4,1,4,N,1,Single Car,Cen,Gas,2022-08-03,2022-08-11,RE/MAX REAL
1357,W5646691,Sld,21,Bachelor,Brampton,Northwest,1199000,1200000,Detached,2-Storey,4,0,4,Y,1,Single Car,Cen,Gas,2022-06-04,2022-08-10,ZOLO REALTY
1358,W5735110,Sld,115,Tysonville,Brampton,Northwest,1199000,1135000,Detached,2-Storey,4,1,4,N,1,Single Car,Cen,Gas,2022-08-17,2022-08-19,ROYAL LEPAG
1359,W5736793,Sld,4,Redfern,Brampton,Northwest,1199000,1180000,Detached,2-Storey,4,0,4,Y,1,Single Car,Cen,Gas,2022-08-18,2022-08-19,HOMELIFE/MI
1360,W5740033,Sld,131,Fairhill,Brampton,Fletcher's Creek,1199000,965000,Detached,Bungalow-Raised,3,1,3,N,2,Single Car,Cen,Gas,2022-08-22,2022-08-30,SAVE MAX PR
1361,W5755080,Sld,5,Larkberry,Brampton,Credit Valley,1199000,1332000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-09-07,2022-09-11,ROYAL STAR
1362,W5694163,Sld,77,Maddybeth,Brampton,Brampton W,1369000,1275000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-07-12,2022-07-27,RE/MAX REAL
1363,W5726952,Sld,13,Trailside,Brampton,Sandringham,1375000,1325000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-08-10,2022-08-13,RE/MAX REAL
1364,W5772701,Sld,19,Seascape,Brampton,Brampton E,1379000,1364000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-09-22,2022-09-24,"EXP REALTY,"
1365,W5688221,Sld,13,Queen Mary,Brampton,Fletcher's Creek,1389900,1325000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-07-07,2022-07-25,RE/MAX REAL
1366,W5690153,Sld,22,Picasso,Brampton,Brampton E,1398800,1305000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-07-08,2022-07-27,RE/MAX MILL
1367,W5673284,Sld,4,Warwick,Brampton,Fletcher's Creek,1399000,1381000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-06-24,2022-07-02,RE/MAX REAL
1368,W5690559,Sld,15,Woodvalley,Brampton,Fletcher's Creek,1399000,1350000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-07-08,2022-07-29,"EXP REALTY,"
1369,W5747400,Sld,25,Borneo,Brampton,Sandringham,1399000,1390000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-08-30,2022-09-09,HOMELIFE SI
1370,W5701927,Sld,44,Stoneylake,Brampton,Madoc,1399900,1330000,Detached,2-Storey,4,0,4,Y,1,Single Car,Cen,Gas,2022-07-19,2022-08-12,RE/MAX REAL
1371,W5712881,Sld,1,Melsandra,Brampton,Sandringham,1419500,1360000,Detached,2-Storey,4,2,5,Y,1,Single Car,Cen,Gas,2022-07-28,2022-08-08,RE/MAX WEST
1372,W5645121,Sld,36,Sedgewick,Brampton,Fletcher's Creek,1420000,1350000,Detached,2-Storey,3,1,4,Y,1,Single Car,Cen,Gas,2022-06-03,2022-07-04,KELLER WILL
1373,W5692785,Sld,71,Forestgrov,Brampton,Heart Lake,1449000,1430000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-07-11,2022-07-23,RE/MAX REAL
1374,W5718724,Sld,8,Treegrove,Brampton,Fletcher's Creek,1465000,1327000,Detached,2-Storey,5,0,4,Y,1,Single Car,Cen,Gas,2022-08-03,2022-08-23,HOMELIFE/RE
1375,W5730460,Sld,32,Beachpoint,Brampton,Fletcher's Creek,1498800,1385000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-08-12,2022-09-12,RE/MAX REAL
1376,W5729616,Sld,10,Abercrombi,Brampton,Northwest,1499000,1425000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-08-11,2022-08-19,HOMELIFE
1377,W5663820,Sld,60,Capistro,Brampton,Fletcher's Creek,1499900,1457000,Detached,2-Storey,5,2,5,Y,1,Single Car,Cen,Gas,2022-06-17,2022-07-09,RE/MAX REAL
1378,W5744729,Sld,29,Perkins,Brampton,Northwest,1499900,1429000,Detached,2-Storey,4,1,5,Y,1,Single Car,Cen,Gas,2022-08-26,2022-09-26,ROYAL LEPAG
1379,W5671170,Sld,15,Sugarcane,Brampton,Sandringham,1499999,1400000,Detached,2-Storey,4,2,5,Y,1,Single Car,Cen,Gas,2022-06-23,2022-09-08,RE/MAX RE
1380,W5755606,Sld,35,Imperial L,Brampton,Brampton E,1499999,1450000,Detached,2-Storey,4,2,5,Y,1,Single Car,Cen,Gas,2022-09-08,2022-09-15,PROPERTY.CA
1381,W5764090,Sld,91,Villadowns,Brampton,Sandringham,1499999,1450000,Detached,2-Storey,4,2,5,Y,1,Single Car,Cen,Gas,2022-09-20,2022-09-15,ROYAL LEPAG
1382,W5687984,Sld,44,Templehill,Brampton,Sandringham,1549900,1450000,Detached,2-Storey,1,2,5,Y,1,Single Car,Cen,Gas,2022-07-07,2022-07-14,RE/MAX REAL
1383,W5659394,Sld,11,Alboreto,Brampton,Credit Valley,1550000,1400000,Detached,2-Storey,4,0,3,Y,1,Single Car,Cen,Gas,2022-06-14,2022-07-21,ROYAL LEPAG
1384,W5688720,Sld,19,Mountain R,Brampton,Brampton W,1570000,1470000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-07-07,2022-08-09,RE/MAX REAL
1385,W5732938,Sld,102,Southlake,Brampton,Madoc,1578900,1525000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-08-15,2022-09-28,RE/MAX REAL
1386,W5759784,Sld,33,Baylawn,Brampton,Brampton E,1599000,1515000,Detached,2-Storey,4,3,6,Y,1,Single Car,Cen,Gas,2022-09-12,2022-09-13,HOMELIFE KI
1387,W5719880,Sld,43,Lavallee,Brampton,Credit Valley,1599900,1560000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-08-04,2022-08-06,RE/MAX REAL
1388,W5734740,Sld,3,Maple Syru,Brampton,Toronto Go,1599900,1580000,Detached,2-Storey,4,0,4,Y,1,Single Car,Cen,Gas,2022-08-17,2022-08-18,RE/MAX REAL
1389,W5712961,Sld,123,Russell Cr,Brampton,Sandringham,1629000,1635000,Detached,2-Storey,4,3,6,Y,1,Single Car,Cen,Gas,2022-07-28,2022-07-31,HOMELIFE/MI
1390,W5638272,Sld,107,Softneedle,Brampton,Sandringham,1649000,1617000,Detached,2-Storey,5,2,5,Y,2,Single Car,Cen,Gas,2022-05-28,2022-07-12,CENTURY 21
1391,W5714671,Sld,71,Purple Sag,Brampton,Northwest,1649000,1625000,Detached,2-Storey,5,0,4,Y,1,Single Car,Cen,Gas,2022-07-29,2022-08-29,ROYAL LEPAG
1392,W5715423,Sld,82,Laurentide,Brampton,Vales of Caclemore,1649000,1455000,Detached,2-Storey,4,1,4,Y,1,Single Car,Cen,Gas,2022-07-30,2022-08-19,CENTURY 21
1393,W5673004,Sld,100,Don Minake,Brampton,Brampton E,1675000,1500000,Detached,2-Storey,4,2,4,Y,1,Single Car,Cen,Gas,2022-06-24,2022-07-12,CENTURY 21
1394,W5681506,Sld,16,Lepard,Brampton,Vales of Caclemore,1688000,1688500,Detached,2-Storey,4,0,4,Y,1,Single Car,Cen,Gas,2022-07-01,2022-07-05,RE/MAX REAL
